SUB_PACKAGE_CODE,SUB_PACKAGE_NAME,CAR_BRAND_CODE,CAR_MODEL_CODE,CAR_SUBMODEL_CODE,CAR_YEAR,GARAGE_TYPE,GROSS_PREMIUM,SUM_INSURED,CC_MIN,CC_MAX,VMI_USE_TYPE_CODE
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,4x4 3.0 LTD AT NAVI,2011,A,6300,100000,2001,9999,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,4x4 3.0 LTD AT NAVI,2010,A,6300,100000,2001,9999,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2025,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2017,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2014,A,6300,100000,2001,9999,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2011,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2009,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2008,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2007,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,EVEREST,ไม่ระบุรุ่นย่อย,2006,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.0 ECO BOOST EcoBoost Titanium AT,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.0 ECO BOOST EcoBoost Titanium AT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.0 ECO BOOST EcoBoost Titanium AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.0 ECO BOOST EcoBoost Titanium AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.4 STYTE A/T,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.4 STYTE M/T,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2023,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2022,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2021,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2020,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2019,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2018,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2017,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 SPORT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2023,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2022,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2021,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2020,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2019,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2018,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2017,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.5 TREND,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) SPORT PowerShift,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) SPORT PowerShift,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) SPORT PowerShift,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) SPORT PowerShift,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) SPORT PowerShift,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) SPORT PowerShift,2011,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) SPORT PowerShift,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,4DR 1.6 ( 2010 - ) TREND PowerShift,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.0 EcoBoost Sport AT,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.0 EcoBoost Sport AT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.0 EcoBoost Sport AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.0 EcoBoost Sport AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.4 STYTE A/T,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2023,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2022,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2021,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2020,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2019,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2018,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2017,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 SPORT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2023,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2022,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2021,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2020,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2019,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2018,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2017,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.5 TREND,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 SPORT PowerShift,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 SPORT PowerShift,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 SPORT PowerShift,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 SPORT PowerShift,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 SPORT PowerShift,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 SPORT PowerShift,2011,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 SPORT PowerShift,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,5DR 1.6 TREND PowerShift,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,ไม่ระบุรุ่นย่อย,2025,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,ไม่ระบุรุ่นย่อย,2024,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,ไม่ระบุรุ่นย่อย,2009,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,ไม่ระบุรุ่นย่อย,2008,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,ไม่ระบุรุ่นย่อย,2007,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FIESTA,ไม่ระบุรุ่นย่อย,2006,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2023,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2022,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2021,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2020,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2019,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2018,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2017,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.5 Eco Boost,2016,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ambiente AT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ambiente AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ambiente AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ambiente AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ambiente MT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ambiente MT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ti-VCT Ambiente 6-Speed PowerShift AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ti-VCT Ambiente 6-Speed PowerShift AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ti-VCT Ambiente MT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ti-VCT Ambiente MT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ti-VCT Trend 6-Speed PowerShift AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Ti-VCT Trend 6-Speed PowerShift AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Trend AT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Trend AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Trend AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 4 DR Trend AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 5 DR Ambiente AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 5 DR Ambiente AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 5 DR Trend AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.6 5 DR Trend AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.8 L GHIA GHIA,2008,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.8 L GHIA GHIA,2007,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.8 L GHIA GHIA,2006,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.8 L TREND TREND,2008,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.8 L TREND TREND,2007,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,1.8 L TREND TREND,2006,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium 6-Speed PowerShift AT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium 6-Speed PowerShift AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium 6-Speed PowerShift AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium 6-Speed PowerShift AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium+ 6-Speed PowerShift AT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium+ 6-Speed PowerShift AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium+ 6-Speed PowerShift AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 4 DR Titanium+ 6-Speed PowerShift AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 5 DR Sport 6-Speed PowerShift AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 5 DR Sport 6-Speed PowerShift AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 5 DR Sport+6-Speed PowerShift AT,2015,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 5 DR Sport+6-Speed PowerShift AT,2014,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 5 DR Sport+6-Speed PowerShift AT,2013,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,2.0 5 DR Sport+6-Speed PowerShift AT,2012,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4 DR 1.8 L FINESSE FINESSE,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4 DR 1.8 L FINESSE FINESSE,2009,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4 DR 1.8 L FINESSE FINESSE,2008,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4 DR 1.8 L FINESSE FINESSE,2007,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4 DR 1.8 L FINESSE FINESSE,2006,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4 DR 2.0 GHIA,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4 DR 2.0 GHIA,2009,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4DR 2.0 TDCI GHIA,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,4DR 2.0 TDCI GHIA,2009,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,5 DR 1.8 L FINESSE,2009,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,5 DR 1.8 L TREND TREND,2010,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,5 DR 1.8 L TREND TREND,2008,A,6300,100000,0,2000,110
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถเก๋ง)",FORD,FOCUS,5 DR 1.8 L TREND TREND,2007,A,6300,100000,0,2000,110
